"YEAR","REGION","STATEFIP","STATECENSUS","METRO","METAREA","COUNTY","METFIPS","INDIVIDCC","FAMINC","AGE","SEX","RACE","MARST","HISPAN","VOTEREG","VOWHYNOT","VOYNOTREG","VOTEHOW","VOTEWHEN","VOREGHOW","VOTERES","VOTERESP"
2012,31,37,56,2,2560,0,22180,0,430,41,2,100,1,0,0,99,9,99,99,99,7,1
2012,31,37,56,2,2560,0,22180,0,430,52,1,100,1,0,0,99,9,99,99,99,7,2
2012,31,37,56,2,2560,0,22180,0,430,20,1,100,6,0,0,99,9,99,99,99,6,2
2012,31,37,56,2,2560,0,22180,0,430,23,1,100,6,0,0,99,9,99,99,99,7,2
2012,31,37,56,2,6642,37183,39580,0,841,73,1,100,1,0,2,99,99,1,2,1,7,1
2012,31,37,56,2,6642,37183,39580,0,841,70,2,100,1,0,2,99,99,1,2,1,7,2
2012,31,37,56,2,6642,37183,39580,0,740,57,1,200,1,0,2,99,99,1,2,1,7,1
2012,31,37,56,2,6642,37183,39580,0,740,65,2,200,1,0,98,99,99,99,99,99,98,9
2012,31,37,56,2,3121,37067,49180,0,720,79,2,200,4,0,2,99,99,1,2,6,7,1
2012,31,37,56,2,3121,37067,49180,0,720,30,1,200,6,0,2,99,99,1,2,97,7,2
2012,31,37,56,2,6642,37183,39580,0,710,35,1,200,4,0,2,99,99,1,2,1,7,2
2012,31,37,56,2,6642,37183,39580,0,710,41,1,200,4,0,2,99,99,1,97,1,2,2
2012,31,37,56,2,6642,37183,39580,0,710,37,2,200,6,0,98,99,99,99,99,99,98,9
2012,31,37,56,2,3122,0,24660,0,820,59,2,100,1,0,98,99,99,99,99,99,96,1
2012,31,37,56,2,3122,0,24660,0,820,63,1,100,1,0,98,99,99,99,99,99,96,1
2012,31,37,56,2,3122,0,24660,0,820,31,2,100,6,0,98,99,99,99,99,99,96,1
2012,31,37,56,2,6641,0,20500,0,100,55,2,200,2,0,2,99,99,1,1,3,7,1
2012,31,37,56,2,6642,37183,39580,0,830,42,2,100,6,0,1,7,99,99,99,1,5,1
2012,31,37,56,2,6642,37183,39580,0,830,31,2,200,6,0,98,99,99,99,99,99,98,9
2012,31,37,56,2,1521,37119,16740,1,830,32,2,100,6,0,2,99,99,1,1,97,5,1
2012,31,37,56,2,1521,37119,16740,1,830,1,1,200,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,37119,16740,1,830,1,1,200,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,37119,16740,1,830,6,1,803,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,37119,16740,1,830,37,1,200,4,0,2,99,99,1,1,97,5,2
2012,31,37,56,2,6642,37183,39580,0,842,80,1,100,1,0,2,99,99,1,1,7,7,1
2012,31,37,56,2,6642,37183,39580,0,842,77,2,100,1,0,2,99,99,1,1,7,7,1
2012,31,37,56,2,6641,0,20500,0,841,41,2,200,1,0,2,99,99,1,1,1,5,1
2012,31,37,56,2,6641,0,20500,0,841,37,1,200,1,0,2,99,99,1,1,1,5,2
2012,31,37,56,2,6641,0,20500,0,841,6,1,200,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,3122,0,24660,0,841,42,1,100,6,0,2,99,99,1,1,1,7,1
2012,31,37,56,2,3122,0,24660,0,841,6,1,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,6641,0,20500,0,830,69,2,100,5,0,2,99,99,1,2,97,7,1
2012,31,37,56,2,3122,0,24660,0,841,37,1,100,1,100,99,99,99,99,99,99,99,9
2012,31,37,56,2,3122,0,24660,0,841,35,2,100,1,100,2,99,99,1,1,5,2,2
2012,31,37,56,2,6642,37183,39580,0,100,25,1,100,6,0,2,99,99,1,2,1,5,1
2012,31,37,56,2,3122,0,24660,0,710,29,2,100,6,0,1,11,99,99,99,1,7,1
2012,31,37,56,2,3122,0,24660,0,710,1,2,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,3122,0,24660,0,710,5,2,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,3122,0,24660,0,500,71,2,200,5,0,2,99,99,1,1,7,7,2
2012,31,37,56,2,3122,0,24660,0,500,52,1,200,6,0,2,99,99,1,1,1,7,2
2012,31,37,56,2,3122,0,24660,0,500,54,1,200,6,0,0,99,9,99,99,99,7,1
2012,31,37,56,2,6642,37183,39580,0,830,53,1,100,6,0,2,99,99,1,1,3,7,1
2012,31,37,56,2,6641,0,20500,0,842,43,1,100,6,0,2,99,99,1,1,97,7,1
2012,31,37,56,2,6641,0,20500,0,842,30,2,100,6,0,1,8,99,99,99,7,1,1
2012,31,37,56,2,2560,0,22180,0,720,78,1,100,1,0,2,99,99,1,2,5,7,1
2012,31,37,56,2,2560,0,22180,0,720,73,2,100,1,0,2,99,99,1,2,5,7,2
2012,31,37,56,2,1521,37119,16740,1,740,54,1,100,1,0,2,99,99,1,2,3,5,2
2012,31,37,56,2,1521,37119,16740,1,740,54,2,100,1,0,2,99,99,1,2,3,5,1
2012,31,37,56,2,1521,37119,16740,1,841,34,2,100,1,0,0,99,6,99,99,99,6,1
2012,31,37,56,2,1521,37119,16740,1,841,34,1,100,1,0,0,99,6,99,99,99,6,2
2012,31,37,56,2,3122,0,24660,0,730,55,1,100,4,0,98,99,99,99,99,99,96,1
2012,31,37,56,2,1521,0,16740,0,740,24,1,100,6,100,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,37119,16740,1,830,36,2,100,1,0,2,99,99,1,1,4,7,1
2012,31,37,56,2,1521,37119,16740,1,830,36,1,100,1,0,0,99,1,99,99,99,7,2
2012,31,37,56,2,1521,37119,16740,1,100,40,2,200,6,0,0,99,1,99,99,99,2,1
2012,31,37,56,2,1521,37119,16740,1,100,19,1,200,6,0,1,3,99,99,99,9,2,1
2012,31,37,56,2,1521,37119,16740,1,100,24,1,200,6,0,0,99,6,99,99,99,2,1
2012,31,37,56,2,3122,0,24660,0,820,27,1,100,6,0,0,99,7,99,99,99,2,1
2012,31,37,56,2,3122,0,24660,0,820,56,2,100,1,0,1,4,99,99,99,7,7,2
2012,31,37,56,2,3122,0,24660,0,820,62,1,100,1,0,2,99,99,1,1,1,7,2
2012,31,37,56,2,6642,37183,39580,0,710,54,1,100,1,0,2,99,99,1,2,1,5,1
2012,31,37,56,2,6642,37183,39580,0,710,42,2,100,1,100,99,99,99,99,99,99,99,9
2012,31,37,56,2,6641,0,20500,0,720,23,2,100,6,410,99,99,99,99,99,99,99,9
2012,31,37,56,2,6641,0,20500,0,720,32,2,100,6,410,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,37119,16740,1,710,37,1,100,1,0,2,99,99,1,1,7,6,1
2012,31,37,56,2,1521,37119,16740,1,710,37,2,100,1,0,2,99,99,1,1,7,6,2
2012,31,37,56,2,1521,37119,16740,1,710,3,1,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,37119,16740,1,710,3,1,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,0,16740,0,600,31,1,100,6,0,1,11,99,99,99,1,6,1
2012,31,37,56,2,3121,37067,49180,0,430,31,1,100,6,0,2,99,99,1,2,5,5,1
2012,31,37,56,2,3121,37067,49180,0,430,68,2,100,6,0,98,99,99,99,99,99,98,9
2012,31,37,56,2,6642,37183,39580,0,842,52,2,100,1,0,1,5,99,99,99,3,7,2
2012,31,37,56,2,6642,37183,39580,0,842,54,1,100,1,0,1,5,99,99,99,3,7,1
2012,31,37,56,2,1521,37119,16740,1,470,52,2,100,6,100,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,37119,16740,1,470,7,2,100,9,410,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,37119,16740,1,470,16,2,100,6,410,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,37119,16740,1,470,26,1,100,6,0,0,99,6,99,99,99,2,1
2012,31,37,56,2,3121,37067,49180,0,843,36,1,100,1,0,1,4,99,99,99,4,7,1
2012,31,37,56,2,3121,37067,49180,0,843,35,2,100,1,0,2,99,99,2,2,4,7,2
2012,31,37,56,2,3121,37067,49180,0,843,9,1,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,3121,37067,49180,0,843,10,2,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,3121,37067,49180,0,843,12,2,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,37119,16740,1,843,58,2,100,1,0,2,99,99,1,1,3,7,1
2012,31,37,56,2,1521,37119,16740,1,843,62,1,100,1,0,2,99,99,1,2,3,7,2
2012,31,37,56,2,1521,37119,16740,1,600,29,1,100,3,100,99,99,99,99,99,99,99,9
2012,31,37,56,2,2560,0,22180,0,100,20,2,200,6,0,2,99,99,1,2,6,2,1
2012,31,37,56,2,2560,0,22180,0,100,0,1,200,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,2560,0,22180,0,100,2,2,200,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,3121,37067,49180,0,600,74,1,100,1,0,2,99,99,1,2,97,7,2
2012,31,37,56,2,3121,37067,49180,0,600,72,2,100,1,0,2,99,99,1,2,97,7,1
2012,31,37,56,2,6642,37183,39580,0,820,44,1,100,4,0,2,99,99,1,1,1,5,1
2012,31,37,56,2,6642,37183,39580,0,820,6,1,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,3122,0,24660,0,710,60,2,200,4,0,0,99,8,99,99,99,6,1
2012,31,37,56,2,1521,37119,16740,1,841,60,2,100,1,0,2,99,99,1,2,96,7,2
2012,31,37,56,2,1521,37119,16740,1,841,61,1,100,1,0,2,99,99,1,2,96,7,1
2012,31,37,56,2,1521,37119,16740,1,841,29,2,100,6,0,2,99,99,1,1,96,6,2
2012,31,37,56,2,2560,0,22180,0,820,36,1,100,1,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,2560,0,22180,0,820,28,2,100,1,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,2560,0,22180,0,820,1,2,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,2560,0,22180,0,820,4,1,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,2560,0,22180,0,820,6,1,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,6641,0,20500,0,842,33,2,200,1,0,2,99,99,1,2,1,2,1
2012,31,37,56,2,6641,0,20500,0,842,40,1,200,1,0,2,99,99,1,2,97,2,2
2012,31,37,56,2,6641,0,20500,0,842,3,2,200,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,0,16740,0,820,73,2,100,5,0,1,7,99,99,99,97,7,1
2012,31,37,56,2,1521,0,16740,0,820,41,1,100,4,0,1,7,99,99,99,97,7,2
2012,31,37,56,2,1521,0,16740,0,820,7,2,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,0,16740,0,820,23,2,100,6,0,1,7,99,99,99,97,7,2
2012,31,37,56,2,1521,0,16740,0,820,2,1,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,0,16740,0,820,2,2,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,3122,0,24660,0,820,69,2,200,3,0,2,99,99,1,2,1,7,1
2012,31,37,56,2,3122,0,24660,0,820,44,2,200,4,0,2,99,99,1,2,1,7,2
2012,31,37,56,2,3122,0,24660,0,820,16,1,200,6,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,3122,0,24660,0,820,16,2,200,6,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,3122,0,24660,0,820,34,2,200,6,0,2,99,99,1,2,1,7,1
2012,31,37,56,2,6642,37183,39580,0,710,69,1,100,1,0,2,99,99,1,1,1,5,1
2012,31,37,56,2,6642,37183,39580,0,710,68,2,100,1,0,1,1,99,99,99,1,5,2
2012,31,37,56,2,1521,37119,16740,1,841,76,1,100,6,0,0,99,7,99,99,99,7,1
2012,31,37,56,2,6641,0,20500,0,100,39,2,200,2,0,2,99,99,1,2,6,5,1
2012,31,37,56,2,6641,0,20500,0,100,3,1,200,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,6641,0,20500,0,100,4,2,200,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,6642,37183,39580,0,830,70,1,100,1,0,2,99,99,1,1,3,3,1
2012,31,37,56,2,6642,37183,39580,0,830,68,2,100,1,0,2,99,99,1,1,3,3,2
2012,31,37,56,2,1521,37119,16740,1,841,68,1,100,1,0,2,99,99,1,1,7,7,1
2012,31,37,56,2,1521,37119,16740,1,841,64,2,100,1,0,2,99,99,1,1,7,7,2
2012,31,37,56,2,1521,37119,16740,1,842,80,1,100,1,0,2,99,99,2,2,3,7,1
2012,31,37,56,2,1521,37119,16740,1,842,80,2,100,1,0,2,99,99,2,2,3,7,2
2012,31,37,56,2,1521,37119,16740,1,842,57,1,100,4,0,0,99,4,99,99,99,7,2
2012,31,37,56,2,1521,37119,16740,1,842,29,2,100,6,0,2,99,99,2,2,3,7,2
2012,31,37,56,2,2560,0,22180,0,843,46,1,100,1,0,1,99,99,99,99,97,7,2
2012,31,37,56,2,2560,0,22180,0,843,42,2,100,1,100,2,99,99,1,2,1,7,1
2012,31,37,56,2,2560,0,22180,0,843,19,2,100,6,100,1,99,99,99,99,97,7,2
2012,31,37,56,2,2560,0,22180,0,843,21,2,100,6,100,2,99,99,1,2,97,7,2
2012,31,37,56,2,6642,37183,39580,0,820,85,1,100,1,0,2,99,99,1,1,1,6,1
2012,31,37,56,2,6642,37183,39580,0,820,79,2,100,1,0,2,99,99,1,1,1,6,1
2012,31,37,56,2,6642,37183,39580,0,820,61,2,100,5,0,2,99,99,1,1,1,7,1
2012,31,37,56,2,6641,0,20500,0,730,35,1,200,2,0,2,99,99,1,2,8,2,1
2012,31,37,56,2,1521,37119,16740,1,820,48,2,200,1,0,1,1,99,99,99,97,7,2
2012,31,37,56,2,1521,37119,16740,1,820,48,1,200,1,0,2,99,99,1,1,9,7,1
2012,31,37,56,2,1521,37119,16740,1,820,10,2,200,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,37119,16740,1,830,51,2,100,4,0,0,99,6,99,99,99,5,2
2012,31,37,56,2,1521,37119,16740,1,820,59,1,200,3,0,2,99,99,1,1,5,7,1
2012,31,37,56,2,3121,37067,49180,0,842,55,2,100,1,0,2,99,99,1,2,97,7,1
2012,31,37,56,2,3121,37067,49180,0,842,56,1,100,1,0,2,99,99,1,2,97,7,2
2012,31,37,56,2,1521,0,16740,0,600,72,2,100,1,100,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,0,16740,0,600,39,1,100,1,100,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,0,16740,0,600,9,2,100,9,100,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,0,16740,0,600,10,1,100,9,100,99,99,99,99,99,99,99,9
2012,31,37,56,2,3122,0,24660,0,841,52,2,100,1,0,2,99,99,1,2,1,7,1
2012,31,37,56,2,3122,0,24660,0,841,65,1,100,1,0,2,99,99,1,2,1,7,2
2012,31,37,56,2,3122,0,24660,0,841,21,1,100,6,0,2,99,99,1,2,1,7,2
2012,31,37,56,2,3122,0,24660,0,820,41,1,100,2,100,99,99,99,99,99,99,99,9
2012,31,37,56,2,3122,0,24660,0,820,36,1,100,6,410,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,37119,16740,1,820,70,1,100,1,0,2,99,99,1,2,6,7,1
2012,31,37,56,2,1521,37119,16740,1,820,69,2,100,1,0,2,99,99,1,2,6,7,2
2012,31,37,56,2,6641,0,20500,0,841,45,2,100,1,0,0,99,96,99,99,99,7,1
2012,31,37,56,2,6641,0,20500,0,841,50,1,100,1,0,2,99,99,1,2,97,7,2
2012,31,37,56,2,6641,0,20500,0,841,13,2,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,6641,0,20500,0,841,16,1,100,6,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,37119,16740,1,710,70,1,100,1,0,2,99,99,1,2,7,7,1
2012,31,37,56,2,1521,37119,16740,1,710,68,2,100,1,0,2,99,99,1,2,7,7,2
2012,31,37,56,2,3121,37067,49180,0,842,55,2,100,1,0,2,99,99,1,2,5,7,1
2012,31,37,56,2,3121,37067,49180,0,842,56,1,100,1,0,2,99,99,1,2,5,7,1
2012,31,37,56,2,1521,37119,16740,1,710,47,2,200,1,0,2,99,99,1,1,7,6,2
2012,31,37,56,2,1521,37119,16740,1,710,40,1,200,1,0,2,99,99,1,1,7,6,1
2012,31,37,56,2,1521,37119,16740,1,710,12,2,200,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,37119,16740,1,500,25,2,200,6,0,2,99,99,1,1,1,6,1
2012,31,37,56,2,2560,0,22180,0,841,49,1,100,1,0,2,99,99,1,1,1,7,1
2012,31,37,56,2,2560,0,22180,0,841,46,2,100,1,0,2,99,99,1,2,1,7,1
2012,31,37,56,2,2560,0,22180,0,841,12,2,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,2560,0,22180,0,841,14,1,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,6642,37183,39580,0,842,48,1,100,1,0,1,7,99,99,99,3,6,1
2012,31,37,56,2,6642,37183,39580,0,842,48,2,100,1,0,1,7,99,99,99,3,6,2
2012,31,37,56,2,6642,37183,39580,0,842,6,1,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,0,16740,0,830,56,1,100,1,0,2,99,99,1,2,1,7,1
2012,31,37,56,2,1521,0,16740,0,830,54,2,100,1,0,2,99,99,1,2,1,7,2
2012,31,37,56,2,1521,0,16740,0,830,14,2,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,0,16740,0,830,17,1,100,6,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,3122,0,24660,0,470,53,2,100,1,0,2,99,99,1,1,6,5,1
2012,31,37,56,2,3122,0,24660,0,470,53,1,100,1,0,0,99,6,99,99,99,5,2
2012,31,37,56,2,3122,0,24660,0,470,19,1,100,6,0,1,4,99,99,99,1,5,2
2012,31,37,56,2,1521,37119,16740,1,740,41,2,100,1,0,2,99,99,1,2,6,7,1
2012,31,37,56,2,1521,37119,16740,1,740,42,1,100,1,0,0,99,1,99,99,99,7,2
2012,31,37,56,2,1521,37119,16740,1,740,2,2,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,37119,16740,1,740,5,1,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,37119,16740,1,720,39,2,200,6,0,2,99,99,1,2,6,7,1
2012,31,37,56,2,1521,37119,16740,1,720,12,1,200,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,37119,16740,1,720,12,1,200,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,37119,16740,1,720,19,1,200,6,0,2,99,99,1,2,9,2,2
2012,31,37,56,2,6642,37183,39580,0,842,33,1,100,1,0,2,99,99,1,1,97,6,1
2012,31,37,56,2,6642,37183,39580,0,842,33,2,100,1,0,2,99,99,1,1,8,6,2
2012,31,37,56,2,6642,37183,39580,0,842,1,1,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,6642,37183,39580,0,842,3,2,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,6642,37183,39580,0,820,45,1,100,4,100,1,7,99,99,99,1,6,1
2012,31,37,56,2,6642,37183,39580,0,820,27,1,100,2,100,99,99,99,99,99,99,99,9
2012,31,37,56,2,6642,37183,39580,0,820,28,1,100,6,100,99,99,99,99,99,99,99,9
2012,31,37,56,2,3121,37067,49180,0,100,41,2,100,6,0,1,6,99,99,99,2,5,1
2012,31,37,56,2,3121,37067,49180,0,100,10,2,801,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,3121,37067,49180,0,710,46,1,100,1,100,99,99,99,99,99,99,99,9
2012,31,37,56,2,3121,37067,49180,0,710,39,2,100,1,100,99,99,99,99,99,99,99,9
2012,31,37,56,2,3121,37067,49180,0,710,13,1,100,9,100,99,99,99,99,99,99,99,9
2012,31,37,56,2,3121,37067,49180,0,841,68,2,200,5,0,2,99,99,1,2,5,7,1
2012,31,37,56,2,3121,37067,49180,0,841,21,1,200,6,0,2,99,99,1,2,97,7,2
2012,31,37,56,2,2560,0,22180,0,820,61,1,100,1,0,0,99,6,99,99,99,7,1
2012,31,37,56,2,2560,0,22180,0,820,56,2,100,1,0,0,99,6,99,99,99,7,2
2012,31,37,56,2,2560,0,22180,0,820,20,2,100,6,0,2,99,99,1,2,5,7,2
2012,31,37,56,2,2560,0,22180,0,820,2,2,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,6641,0,20500,0,842,42,1,100,1,0,2,99,99,1,1,1,7,1
2012,31,37,56,2,6641,0,20500,0,842,49,2,100,1,0,2,99,99,1,1,97,7,2
2012,31,37,56,2,6641,0,20500,0,842,13,1,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,6641,0,20500,0,842,15,1,100,6,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,6642,37183,39580,0,430,29,2,100,3,0,2,99,99,1,1,1,5,1
2012,31,37,56,2,6642,37183,39580,0,430,4,1,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,6642,37183,39580,0,430,6,2,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,6642,37183,39580,0,430,21,2,100,6,0,2,99,99,1,1,1,5,2
2012,31,37,56,2,6642,37183,39580,0,430,1,1,801,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,37119,16740,1,740,36,2,200,1,410,1,1,99,99,99,1,6,1
2012,31,37,56,2,1521,37119,16740,1,740,38,1,200,1,0,1,1,99,99,99,1,6,2
2012,31,37,56,2,1521,37119,16740,1,740,0,1,200,9,410,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,37119,16740,1,740,0,1,200,9,410,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,37119,16740,1,740,4,2,200,9,410,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,37119,16740,1,740,5,2,200,9,410,99,99,99,99,99,99,99,9
2012,31,37,56,2,2560,0,22180,0,842,40,1,200,1,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,2560,0,22180,0,842,40,2,200,1,0,2,99,99,1,2,9,7,1
2012,31,37,56,2,2560,0,22180,0,842,8,2,200,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,2560,0,22180,0,842,17,2,200,6,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,3122,0,24660,0,843,50,1,200,6,0,2,99,99,1,1,3,6,1
2012,31,37,56,2,1521,37119,16740,1,710,73,2,100,5,0,2,99,99,1,2,7,7,1
2012,31,37,56,2,3122,0,24660,0,830,66,1,100,1,0,2,99,99,1,2,1,7,1
2012,31,37,56,2,3122,0,24660,0,830,61,2,100,1,0,2,99,99,1,2,5,7,1
2012,31,37,56,2,6641,0,20500,0,830,28,2,100,1,0,2,99,99,1,2,8,6,1
2012,31,37,56,2,6641,0,20500,0,830,33,1,100,1,0,2,99,99,1,2,8,6,2
2012,31,37,56,2,3122,0,24660,0,710,27,2,200,6,0,2,99,99,1,1,1,5,1
2012,31,37,56,2,6642,37183,39580,0,710,38,2,200,6,0,2,99,99,1,1,1,5,1
2012,31,37,56,2,6642,37183,39580,0,710,18,1,200,6,0,0,99,1,99,99,99,1,2
2012,31,37,56,2,1521,37119,16740,1,842,31,1,100,4,0,1,11,99,99,99,1,5,1
2012,31,37,56,2,1521,37119,16740,1,842,22,1,100,6,0,2,99,99,1,2,1,5,2
2012,31,37,56,2,1521,37119,16740,1,841,40,1,100,1,0,2,99,99,1,2,1,7,2
2012,31,37,56,2,1521,37119,16740,1,841,39,2,100,1,0,2,99,99,1,2,1,7,1
2012,31,37,56,2,1521,37119,16740,1,841,5,1,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,6641,0,20500,0,841,40,1,100,1,0,2,99,99,1,2,7,7,2
2012,31,37,56,2,6641,0,20500,0,841,38,2,100,1,410,2,99,99,1,2,1,7,1
2012,31,37,56,2,6641,0,20500,0,841,4,1,100,9,410,99,99,99,99,99,99,99,9
2012,31,37,56,2,6642,37183,39580,0,430,57,2,651,1,0,0,99,5,99,99,99,7,1
2012,31,37,56,2,6642,37183,39580,0,430,54,1,651,1,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,37119,16740,1,820,61,1,100,4,0,2,99,99,1,1,7,5,2
2012,31,37,56,2,1521,37119,16740,1,820,30,1,802,6,0,2,99,99,1,1,7,5,1
2012,31,37,56,2,6642,37183,39580,0,600,45,2,200,6,0,98,99,99,99,99,99,98,9
2012,31,37,56,2,1521,37119,16740,1,300,75,2,200,1,0,2,99,99,1,2,6,6,1
2012,31,37,56,2,1521,37119,16740,1,300,80,1,200,1,0,2,99,99,1,2,6,7,2
2012,31,37,56,2,3122,0,24660,0,740,53,1,200,4,0,2,99,99,1,1,1,7,1
2012,31,37,56,2,3122,0,24660,0,740,18,1,200,6,0,2,99,99,1,1,1,7,2
2012,31,37,56,2,3122,0,24660,0,740,22,1,200,6,0,2,99,99,1,1,1,7,2
2012,31,37,56,2,6642,37183,39580,0,100,54,2,100,4,0,98,99,99,99,99,99,98,9
2012,31,37,56,2,6642,37183,39580,0,100,80,2,100,5,0,98,99,99,99,99,99,98,9
2012,31,37,56,2,1521,37119,16740,1,430,79,2,200,5,0,2,99,99,1,1,9,7,1
2012,31,37,56,2,3121,37067,49180,0,600,77,1,100,4,0,2,99,99,1,2,5,7,1
2012,31,37,56,2,1521,0,16740,0,730,59,1,100,4,0,2,99,99,1,1,6,7,1
2012,31,37,56,2,6642,37183,39580,0,841,42,1,100,1,0,2,99,99,1,2,97,7,1
2012,31,37,56,2,6642,37183,39580,0,841,36,2,100,1,0,2,99,99,1,2,97,7,2
2012,31,37,56,2,6642,37183,39580,0,841,7,2,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,6642,37183,39580,0,841,9,2,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,6642,37183,39580,0,720,25,2,200,6,0,2,99,99,1,1,3,3,1
2012,31,37,56,2,6642,37183,39580,0,720,1,1,200,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,6642,37183,39580,0,720,30,1,200,6,0,2,99,99,1,1,97,3,1
2012,31,37,56,2,3122,0,24660,0,600,85,2,100,5,0,2,99,99,1,2,5,7,1
2012,31,37,56,2,1521,37119,16740,1,300,49,2,200,4,200,2,99,99,1,2,7,2,1
2012,31,37,56,2,1521,37119,16740,1,100,85,2,200,5,0,2,99,99,1,2,6,7,1
2012,31,37,56,2,1521,37119,16740,1,500,17,1,100,1,410,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,37119,16740,1,500,37,2,100,1,410,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,37119,16740,1,500,3,2,100,9,410,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,37119,16740,1,500,13,2,100,9,410,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,37119,16740,1,500,37,1,100,2,410,0,99,8,99,99,99,7,1
2012,31,37,56,2,6642,37183,39580,0,830,38,1,100,1,0,2,99,99,1,1,97,3,2
2012,31,37,56,2,6642,37183,39580,0,830,33,2,100,1,0,1,1,99,99,99,97,3,1
2012,31,37,56,2,6642,37183,39580,0,830,4,2,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,6642,37183,39580,0,830,10,2,100,9,0,99,99,99,99,99,99,99,9
2012,31,37,56,2,1521,37119,16740,1,843,39,1,100,1,0,2,99,99,1,1,97,7,1
2012,31,37,56,2,1521,37119,16740,1,843,36,2,100,1,0,2,99,99,1,1,97,7,2
